iter	Logloss
248	0.0004009150783
249	0.0003970745598
250	0.0003900820339
251	0.0003865035298
252	0.0003834921312
253	0.0003798605603
254	0.000378346892
255	0.0003769755719
256	0.0003719070878
257	0.0003685648059
258	0.0003661211282
259	0.0003624429605
260	0.0003598195355
261	0.0003587480609
262	0.0003557526001
263	0.0003526288029
264	0.0003499544416
265	0.0003473468807
266	0.0003464285796
267	0.000344132168
268	0.0003420246194
269	0.0003369882101
270	0.0003346438583
271	0.0003338377921
272	0.0003286927634
273	0.0003261699461
274	0.0003240665976
275	0.0003223733757
276	0.000320889163
277	0.0003175821333
278	0.0003163104593
279	0.000315344693
280	0.0003145626907
281	0.0003122511872
282	0.000310641157
283	0.0003089601549
284	0.0003066215134
285	0.0003052547364
286	0.0003046827385
287	0.0003041947504
288	0.0003028633035
289	0.0002966818291
290	0.0002951691698
291	0.0002939102869
292	0.0002927383337
293	0.000292027373
294	0.0002908698117
295	0.0002887725675
296	0.0002874178747
297	0.0002857573856
298	0.0002841151595
299	0.0002835963285
300	0.0002823520498
301	0.0002812020593
302	0.0002802263315
303	0.0002791143521
304	0.0002782721223
305	0.000275893814
306	0.0002750826458
307	0.0002736043839
308	0.0002730985374
309	0.0002726386591
310	0.0002717500981
311	0.0002706195431
312	0.0002691334059
313	0.0002677291869
314	0.0002664168838
315	0.0002651030547
316	0.0002643854432
317	0.0002629185285
318	0.0002622316734
319	0.0002616118902
320	0.0002606369522
321	0.0002599019639
322	0.0002592037996
323	0.0002586312913
324	0.0002577999244
325	0.0002568963721
326	0.0002561537268
327	0.0002543103552
328	0.0002537476774
329	0.0002532759107
330	0.0002523792064
331	0.0002517540899
332	0.0002511439329
333	0.0002505216411
334	0.0002496833941
335	0.0002491375573
336	0.0002485079869
337	0.0002479964292
338	0.0002472150809
339	0.000246632149
340	0.000246057122
341	0.0002452648838
342	0.000243644687
343	0.0002429211639
344	0.0002423547979
345	0.0002419146701
346	0.0002412479181
347	0.0002406606123
348	0.0002403403358
349	0.0002392418175
350	0.000238890601
351	0.0002386398181
352	0.0002382518409
353	0.0002377952822
354	0.000237335913
355	0.0002369333254
356	0.0002366635316
357	0.0002362850298
358	0.0002358772547
359	0.0002354319839
360	0.0002351997186
361	0.0002348676182
362	0.0002344593682
363	0.0002340918868
364	0.000233703705
365	0.0002332834163
366	0.0002319213328
367	0.0002315961161
368	0.0002312983442
369	0.000228541119
370	0.0002282082352
371	0.0002266900603
372	0.0002263383138
373	0.0002260313147
374	0.0002254019478
375	0.0002240628615
376	0.0002234727005
377	0.0002226577842
378	0.0002223958866
379	0.0002221298217
380	0.0002218968752
381	0.0002216161344
382	0.0002213376271
383	0.0002209514138
384	0.0002195837548
385	0.0002193271146
386	0.0002190598587
387	0.0002188033102
388	0.000217574022
389	0.0002170192208
390	0.0002158320033
391	0.0002155823773
392	0.0002153327732
393	0.0002150923517
394	0.0002148584547
395	0.0002145366563
396	0.0002142624018
397	0.0002140252818
398	0.0002137997589
399	0.0002125164747
400	0.0002122865678
401	0.0002120735178
402	0.0002107468589
403	0.0002079469218
404	0.0002075483494
405	0.0002070624119
406	0.0002067220569
407	0.0002064998107
408	0.0002054691155
409	0.0002032684006
410	0.0002027814015
411	0.0002002378759
412	0.0001978885447
413	0.0001956187975
414	0.0001952206312
415	0.0001936785103
416	0.0001933531505
417	0.0001912765721
418	0.0001909437386
419	0.000189577366
420	0.0001892861992
421	0.0001890019535
422	0.0001874182201
423	0.0001871339181
424	0.0001868649672
425	0.0001865188583
426	0.0001860332683
427	0.0001855484394
428	0.0001850937582
429	0.0001838412596
430	0.0001833727131
431	0.0001828821718
432	0.000180976511
433	0.000180535787
434	0.0001800923164
435	0.0001782860398
436	0.0001778593603
437	0.0001761665732
438	0.0001757610369
439	0.0001753938472
440	0.0001749309803
441	0.0001746850587
442	0.0001742936943
443	0.000173989811
444	0.0001736072463
445	0.0001732286443
446	0.0001729151746
447	0.0001712969057
448	0.0001709267707
449	0.0001705507847
450	0.000170195653
451	0.0001697872799
452	0.000169444214
453	0.0001678817259
454	0.000167512236
455	0.0001671707616
456	0.0001658476236
457	0.0001653337119
458	0.0001649547658
459	0.0001645092546
460	0.0001640767526
461	0.0001638067268
462	0.0001633184666
463	0.0001630214585
464	0.0001626664507
465	0.0001623559528
466	0.0001619490863
467	0.0001616465283
468	0.000160163336
469	0.0001598599961
470	0.0001595762603
471	0.0001593243496
472	0.0001579140898
473	0.0001564770449
474	0.0001561976657
475	0.0001558202056
476	0.0001547577408
477	0.0001544879909
478	0.0001542215679
479	0.0001536323238
480	0.0001533636491
481	0.0001530944412
482	0.0001527310471
483	0.0001514388815
484	0.0001511999669
485	0.0001506484229
486	0.0001504125659
487	0.0001501686174
488	0.0001499366637
489	0.0001496119071
490	0.0001492860322
491	0.0001489219195
492	0.0001486496826
493	0.0001480101754
494	0.0001473917141
495	0.0001460965386
496	0.000145884927
497	0.0001456622725
498	0.0001451606288
499	0.0001447765716
500	0.0001435368168
501	0.0001430542554
502	0.00014274203
503	0.0001421329538
504	0.0001417041628
505	0.0001415106278
506	0.0001413054248
507	0.0001404958764
508	0.0001402998853
509	0.0001398524024
510	0.0001393482741
511	0.0001389182368
512	0.0001385940252
513	0.0001383896063
514	0.0001382048287
515	0.0001379798447
516	0.0001378497154
517	0.0001374400613
518	0.0001370851118
519	0.0001369539708
520	0.0001366514133
521	0.0001363613137
522	0.0001356001599
523	0.000135298652
524	0.000134163024
525	0.0001339813727
526	0.0001335956231
527	0.000133489956
528	0.0001332006716
529	0.0001329575436
530	0.0001325887808
531	0.0001324643211
532	0.0001321041855
533	0.0001318259884
534	0.0001315544269
535	0.0001304373175
536	0.0001302749301
537	0.0001301127051
538	0.0001294629458
539	0.0001291106289
540	0.0001287713338
541	0.000128143003
542	0.0001278146041
543	0.000127648969
544	0.0001270405018
545	0.0001264515866
546	0.0001262978672
547	0.0001257223533
548	0.0001251645466
549	0.0001250678542
550	0.0001247598543
551	0.0001242191796
552	0.0001236894414
553	0.0001233934862
554	0.0001231041263
555	0.0001229393477
556	0.0001224305193
557	0.0001222515838
558	0.0001219726406
559	0.0001214641372
560	0.0001209474308
561	0.0001207916039
562	0.0001203206858
563	0.0001200993977
564	0.0001196061275
565	0.0001191545027
566	0.0001187163862
567	0.000118574143
568	0.0001183151344
569	0.0001178887043
570	0.0001174717497
571	0.0001170301472
572	0.0001168446733
573	0.0001166915648
574	0.000116261846
575	0.0001161220497
576	0.0001158887626
577	0.0001154870496
578	0.0001148351252
579	0.0001145929643
580	0.0001144484294
581	0.0001140508535
582	0.0001136795507
583	0.0001135361122
584	0.0001133183572
585	0.0001131913437
586	0.0001128040415
587	0.0001125736943
588	0.0001124487085
589	0.0001123074806
590	0.0001119527028
591	0.0001118301925
592	0.000111452819
593	0.0001113284578
594	0.0001109589959
595	0.0001107985092
596	0.0001101465295
597	0.0001100176035
598	0.0001098009057
599	0.0001096667932
600	0.0001095594971
601	0.0001094048266
602	0.0001093057419
603	0.0001089721128
604	0.0001083268454
605	0.0001082124811
606	0.0001080035692
607	0.0001078912723
608	0.0001077824396
609	0.0001076168396
610	0.0001072937008
611	0.000107186429
612	0.0001066058381
613	0.0001064165462
614	0.0001058656245
615	0.0001055351213
616	0.0001053388608
617	0.0001051462497
618	0.0001048052588
619	0.0001046657936
620	0.000104477967
621	0.0001041696668
622	0.0001040662842
623	0.0001039663291
624	0.0001038674056
625	0.0001037694923
626	0.000103599139
627	0.0001035008279
628	0.000103199251
629	0.000103090518
630	0.0001027953189
631	0.0001026225786
632	0.0001024787944
633	0.0001023092252
634	0.0001020016204
635	0.0001018844955
636	0.0001013626797
637	0.0001011892216
638	0.0001009095483
639	0.0001003723481
640	0.0001002802238
641	0.0001001751112
642	0.0001000889985
643	9.99848154e-05
644	9.989553024e-05
645	9.980574032e-05
646	9.970354149e-05
647	9.954476704e-05
648	9.921420479e-05
649	9.904851615e-05
650	9.894868588e-05
651	9.873334774e-05
652	9.844054668e-05
653	9.830707902e-05
654	9.817296307e-05
655	9.790482958e-05
656	9.775328642e-05
657	9.763013993e-05
658	9.750975115e-05
659	9.73597145e-05
660	9.710256661e-05
661	9.695669233e-05
662	9.68544018e-05
663	9.671224063e-05
664	9.644198099e-05
665	9.634139925e-05
666	9.60923804e-05
667	9.595545076e-05
668	9.562551241e-05
669	9.537976576e-05
670	9.525794803e-05
671	9.5000876e-05
672	9.474941145e-05
673	9.452032963e-05
674	9.438684752e-05
675	9.414315156e-05
676	9.389958436e-05
677	9.374717041e-05
678	9.36516451e-05
679	9.353729351e-05
680	9.33034933e-05
681	9.312250351e-05
682	9.301103593e-05
683	9.288490971e-05
684	9.28112155e-05
685	9.259697598e-05
686	9.237840322e-05
687	9.220541933e-05
688	9.198628042e-05
689	9.187962972e-05
690	9.169961373e-05
691	9.158138399e-05
692	9.151028514e-05
693	9.105152772e-05
694	9.08534857e-05
695	9.073685908e-05
696	9.027600039e-05
697	9.015991796e-05
698	9.009020139e-05
699	8.991631423e-05
700	8.947233646e-05
701	8.9370588e-05
702	8.925706173e-05
703	8.911766208e-05
704	8.882618058e-05
705	8.872651945e-05
706	8.856040648e-05
707	8.843017452e-05
708	8.832870173e-05
709	8.82650353e-05
710	8.820030061e-05
711	8.810493116e-05
712	8.798307764e-05
713	8.785626105e-05
714	8.776169134e-05
715	8.731855718e-05
716	8.719930508e-05
717	8.70685774e-05
718	8.691125461e-05
719	8.682039834e-05
720	8.637523709e-05
721	8.627932956e-05
722	8.616468337e-05
723	8.57543111e-05
724	8.565719497e-05
725	8.559777581e-05
726	8.548617886e-05
727	8.539301796e-05
728	8.532546442e-05
729	8.517571868e-05
730	8.508436558e-05
731	8.502526989e-05
732	8.491514654e-05
733	8.480564557e-05
734	8.469530495e-05
735	8.46082937e-05
736	8.454853901e-05
737	8.443961972e-05
738	8.429247915e-05
739	8.423491872e-05
740	8.409085949e-05
741	8.399942327e-05
742	8.374717922e-05
743	8.351871498e-05
744	8.346120883e-05
745	8.328204505e-05
746	8.314338143e-05
747	8.30392569e-05
748	8.289505036e-05
749	8.284077862e-05
750	8.258096131e-05
751	8.244719148e-05
752	8.233552051e-05
753	8.226460534e-05
754	8.21756318e-05
755	8.211884571e-05
756	8.207827977e-05
757	8.203025647e-05
758	8.189975831e-05
759	8.179588453e-05
760	8.174449057e-05
761	8.133600023e-05
762	8.12789915e-05
763	8.089853044e-05
764	8.077064191e-05
765	8.064514301e-05
766	8.057631799e-05
767	8.052651129e-05
768	8.015844104e-05
769	8.010219931e-05
770	8.0031507e-05
771	7.967024421e-05
772	7.961269087e-05
773	7.950121809e-05
774	7.939167453e-05
775	7.928398183e-05
776	7.919742563e-05
777	7.91427968e-05
778	7.908938002e-05
779	7.904112505e-05
780	7.895779553e-05
781	7.887793342e-05
782	7.881178645e-05
783	7.84694439e-05
784	7.834993268e-05
785	7.828323327e-05
786	7.817874384e-05
787	7.812466649e-05
788	7.80717739e-05
789	7.802004231e-05
790	7.794204711e-05
791	7.786287661e-05
792	7.776974607e-05
793	7.765368108e-05
794	7.753880013e-05
795	7.743724797e-05
796	7.730405754e-05
797	7.725289763e-05
798	7.696348125e-05
799	7.6633991e-05
800	7.658302362e-05
801	7.649219456e-05
802	7.638149931e-05
803	7.633718912e-05
804	7.628497169e-05
805	7.61022299e-05
806	7.597424709e-05
807	7.590024298e-05
808	7.581328126e-05
809	7.563352511e-05
810	7.544778436e-05
811	7.539806462e-05
812	7.532543379e-05
813	7.525414814e-05
814	7.517060063e-05
815	7.509416997e-05
816	7.502441615e-05
817	7.497511705e-05
818	7.49060904e-05
819	7.484549025e-05
820	7.481790701e-05
821	7.473836258e-05
822	7.46486053e-05
823	7.459977668e-05
824	7.442966777e-05
825	7.410891537e-05
826	7.406069708e-05
827	7.399327983e-05
828	7.381998492e-05
829	7.363981604e-05
830	7.359822341e-05
831	7.346946104e-05
832	7.3421902e-05
833	7.336474355e-05
834	7.330741187e-05
835	7.326095362e-05
836	7.321311708e-05
837	7.317526138e-05
838	7.298419425e-05
839	7.29368391e-05
840	7.287193896e-05
841	7.280088303e-05
842	7.275229765e-05
843	7.271235805e-05
844	7.266740528e-05
845	7.23571326e-05
846	7.229273069e-05
847	7.224816475e-05
848	7.218442314e-05
849	7.214032118e-05
850	7.205436349e-05
851	7.195615273e-05
852	7.189304303e-05
853	7.184935064e-05
854	7.176175837e-05
855	7.139959975e-05
856	7.131961046e-05
857	7.102722585e-05
858	7.094432851e-05
859	7.085993765e-05
860	7.077664185e-05
861	7.071270659e-05
862	7.066650443e-05
863	7.056233243e-05
864	7.052436959e-05
865	7.047968363e-05
866	7.037863214e-05
867	7.034115167e-05
868	7.028134707e-05
869	6.999195488e-05
870	6.99483034e-05
871	6.992011555e-05
872	6.984107081e-05
873	6.981317216e-05
874	6.974997846e-05
875	6.942251095e-05
876	6.934242615e-05
877	6.926356062e-05
878	6.92211265e-05
879	6.917628307e-05
880	6.913288423e-05
881	6.905516844e-05
882	6.887014549e-05
883	6.879168442e-05
884	6.874769909e-05
885	6.86870721e-05
886	6.864608926e-05
887	6.855676345e-05
888	6.849792369e-05
889	6.847029762e-05
890	6.837745401e-05
891	6.833719092e-05
892	6.801755743e-05
893	6.794325879e-05
894	6.788360805e-05
895	6.76289728e-05
896	6.755594083e-05
897	6.75164308e-05
898	6.744457675e-05
899	6.739509402e-05
900	6.735617086e-05
901	6.728550203e-05
902	6.721582814e-05
903	6.717738803e-05
904	6.714155537e-05
905	6.710054722e-05
906	6.704282864e-05
907	6.699237688e-05
908	6.692390842e-05
909	6.685639078e-05
910	6.679559311e-05
911	6.673653612e-05
912	6.667922671e-05
913	6.663972466e-05
914	6.660188966e-05
915	6.656947674e-05
916	6.650271763e-05
917	6.646624753e-05
918	6.640052636e-05
919	6.634395305e-05
920	6.630769924e-05
921	6.625083224e-05
922	6.619466044e-05
923	6.613950104e-05
924	6.588272725e-05
925	6.582535212e-05
926	6.576959532e-05
927	6.560810895e-05
928	6.555321165e-05
929	6.530337231e-05
930	6.524996296e-05
931	6.521186368e-05
932	6.517459337e-05
933	6.512130227e-05
934	6.508441146e-05
935	6.502942682e-05
936	6.499430658e-05
937	6.495464582e-05
938	6.489563141e-05
939	6.484276719e-05
940	6.47892021e-05
941	6.476500007e-05
942	6.473045528e-05
943	6.466737083e-05
944	6.461466348e-05
945	6.45467412e-05
946	6.449594696e-05
947	6.444510485e-05
948	6.441020221e-05
949	6.433214731e-05
950	6.408916173e-05
951	6.384819099e-05
952	6.381302357e-05
953	6.377858261e-05
954	6.371649627e-05
955	6.369088463e-05
956	6.365684593e-05
957	6.361809799e-05
958	6.355724724e-05
959	6.35239968e-05
960	6.346388403e-05
961	6.343116217e-05
962	6.338001531e-05
963	6.332021798e-05
964	6.306693118e-05
965	6.300687972e-05
966	6.294831684e-05
967	6.271736278e-05
968	6.26829343e-05
969	6.263256582e-05
970	6.259870916e-05
971	6.253702638e-05
972	6.247340838e-05
973	6.238314107e-05
974	6.225612301e-05
975	6.219319573e-05
976	6.21533351e-05
977	6.209681956e-05
978	6.204103151e-05
979	6.200897569e-05
980	6.197491015e-05
981	6.192614003e-05
982	6.18935138e-05
983	6.18654315e-05
984	6.160143967e-05
985	6.156502362e-05
986	6.130733554e-05
987	6.125259968e-05
988	6.119857216e-05
989	6.115437483e-05
990	6.110122945e-05
991	6.105089093e-05
992	6.102035101e-05
993	6.098496416e-05
994	6.094978934e-05
995	6.090220872e-05
996	6.084807307e-05
997	6.081604361e-05
998	6.068743034e-05
999	6.05728597e-05
